id	filename	md5	size	state
0bbaedb5-5fc0-478e-9fd1-c2018a01e8d7	20e48e3f-f838-461f-ac70-16f4f071dbec.wgs.ASCAT.gene_level.copy_number_variation.tsv	32e1d4adaa08b710280c332025be8b1e	3441454	validated
0c0cf142-2901-43a3-a744-8cb666f265d9	373e988f-4f09-4f77-9d14-ae0ab1476bbc.wgs.ASCAT.gene_level.copy_number_variation.tsv	e8fd245d1922a98eb8cab93ad6f897bc	3441260	validated
0c477f5a-c29e-48c0-bcda-643b737c47e3	4359dd37-edf7-4d98-8480-81375772359a.wgs.ASCAT.gene_level.copy_number_variation.tsv	b91779cd3f832acc4e6bc17ca72d4e0d	3441263	validated
0cdc6ff2-6651-4d10-8864-fd0d6ba504ac	62f3f809-089d-43c9-8e06-370f1d1b88fd.wgs.ASCAT.gene_level.copy_number_variation.tsv	e76a0dde430014d6d7037fe720e8ed41	3442799	validated
0cf3903e-26de-4a1b-885c-dfd94870965a	004f6064-3f44-41d1-b20e-6851b304c62d.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	30377d6ce6ed47522fcb05c191ca9201	64342278	validated
0cf6539d-70e6-403d-9897-a61ce53ebea4	473eba61-44f3-4dcb-aee0-268a0d7b9499.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	6f746537d955aefd1af6e910688373e2	51782055	validated
0d073efd-875e-4d50-86cc-83db8611d92a	57889e27-2e19-472d-8294-2f5695a6cead.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	18d87f0271a2c06ef219b00faaba7e4d	3757323	validated
0d1bf79b-46ba-45d7-9f48-e0b2fa12e3af	a1944b19-994e-4165-968c-c924d10ab19a.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	292ec358f964f316101a3dcb11ccd3cd	1788504	validated
0d3a299e-fd5e-42b4-9fed-394664692e05	8fb54b3e-8929-4e00-b946-8f87a082162f.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	2178aa017d908d203f3ae5ae3bcc35a8	50691707	validated
0d64714b-6326-4aec-a2cc-10b806750ab2	47d2b1cf-13a3-4a09-bebb-75131bd623c1.wgs.ASCAT.gene_level.copy_number_variation.tsv	d97a4c86134b78f63bf3c62e42f2d909	3441251	validated
0da470e4-a300-40e4-b0eb-9e0c68c77694	8e5ac953-fc09-4915-bd11-d31c40d3f563.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	e776bb07e92f6eadee3cd3903da7d55a	3190909	validated
0da6f045-5760-43c3-a27a-86671898240c	b6cb77c2-11b2-4642-ae23-2f4c3da4cf9d.wgs.ASCAT.gene_level.copy_number_variation.tsv	5f3cadb368fa9f421db0259cde4340f2	3441239	validated
0dcd99e1-c3e3-4039-9572-19bccb85bd5a	d2b46442-8574-432b-b2fd-63eb1a6a543f.wgs.ASCAT.gene_level.copy_number_variation.tsv	f4e5e6cc02b7c95dd63c65bc76ef02a9	3441245	validated
0df90ccc-1a7f-4a3a-945a-6c70cdfecef7	cab87d8b-a03d-4418-aef2-89143f457327.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	97ed237cd312d9b159b5f700ec1f9970	1904729	validated
0e0ee7dc-35d3-4a42-851a-d64ad025ca62	552a6b65-d0c6-4e7d-9a60-14a0431a47cf.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	ff1cd5d6f430ae04557c7d4f999bb7fa	46972554	validated
0e1d9884-1cd3-4973-a7fb-62110758145c	c63cd50f-9182-4aa7-a4fa-da005d69c7c8.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	c891d4c7380f36b80154d7dd22e1db75	2282722	validated
0e81eb4b-67db-4ed8-9777-afe98701b163	1b383b43-4118-4f0b-8cac-386861618f27.wgs.ASCAT.gene_level.copy_number_variation.tsv	90658561bc6dc47c88f44b5d7ea249d8	3441242	validated
0e87ef2f-a90b-4057-aeb4-0a999e399fef	60fca3c2-3d89-46f9-97fc-a6f43d27fab1.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	6544aa5b9c901bd8382c53437fdab0c7	4326928	validated
0e943f0b-4a39-49c8-910f-ff3001ec0199	33728d06-dd45-462c-b679-bcf802094358.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	7ee7eda6a2d1553d53576890e5e95cdb	1770157	validated
0ea2950b-1b4e-4cf5-9589-5028439811a1	8fdee48b-1094-494c-b215-ec0a78170346.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	70f01236ebb935b0217ec2ad6befa109	49301872	validated
0ec33c8b-e64f-4efc-b4b4-99a2d4700dff	d09536d2-2a4c-4d81-82cd-6b272cd6dc1b.wgs.ASCAT.gene_level.copy_number_variation.tsv	ab148fd4d4d318db96c5292484aa7173	3442790	validated
0ecacd67-e3f3-403b-9d52-395f12724dd5	1ed45909-33b1-4117-b0c1-afcdcbbea8d5.wgs.ASCAT.gene_level.copy_number_variation.tsv	55bb82c4f579b186afebe00bf673af43	3443015	validated
0f527d9c-487e-48a4-8431-44dc6e867626	1fb76c36-e5cc-44ab-8c15-61d53b106a1b.wgs.ASCAT.gene_level.copy_number_variation.tsv	9b5dc1effe8cfea2e0c258c2b4548998	3441233	validated
0fa237b9-b9fd-4028-aeae-b92fabca6f48	aa3f22be-a490-4f58-a184-6d3c37545716.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	2ca102f87b036ca2504cf904a1d2bccd	2740845	validated
0fca0663-2cb4-4f12-8483-5246e71a232e	e6f5fc9c-e2d7-48fd-974d-ccf64b185420.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	ee002230426872a9a7cdcef9a4e4657e	53644003	validated
0fd9cf9e-0086-405a-adbb-4250284e606c	b5fb53b7-7a70-48a2-84ff-ca6ebe62d053.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	e79fd78cce1a82e58b4b0c2d4dc37223	53173538	validated
0fdc29a9-7c4f-4790-9542-054bbee7d7dc	4114802c-b85c-44a0-b72c-4cf4ed2ab7b8.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	ec7cf0f008d05fd61915b2453bed700e	48676907	validated
0fe8a698-420e-46a6-93d7-01246444e938	1fcdd550-6677-4d21-9722-e0f7edcfd470.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	3f1f933bff2b8595063c812592dbce0d	49437561	validated
10007fe1-43a8-4f44-a092-52c5b8b75e3f	76014633-2e16-4bd5-ab1d-490a0186cb1e.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	f4c3fb2364ed2643f74ad77e0d41ceb9	2134727	validated
10253018-891f-4731-ac43-d3f793f1f9c4	c6442f5f-4b09-49ce-bd2c-ab3c6b69c14b.wgs.ASCAT.gene_level.copy_number_variation.tsv	7272587f9fdbf6544bdb638aaa1bd9e5	3441260	validated
105092ba-0b9b-4b93-8dff-695a2b57c3a1	6a3b0907-d184-4c59-9f48-c60f95deba83.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	d55619bda4add2a05e15e3caf3c037f2	4634127	validated
10530cad-d51b-470c-9878-b782e40eb387	3f261cc4-97d0-44d6-aee7-1b9e691b99ca.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	b34fe76d973547803b563c6f8fba0f48	49017234	validated
10674690-ef4a-4d69-8611-b6e6b244441d	cc121407-bbbd-496c-989c-d98b1092e4ab.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	f738533f4d9b8aa1336667ed713d6183	50675450	validated
106ccce8-308b-4ef3-89d2-a239661094a2	a235cac2-980e-455b-a398-6b595adaa19c.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	af0fe97861d9df86dfcc809909a63965	49675414	validated
1090e753-a97b-463e-92cf-b77bc5ef0548	4a3d30ac-97cf-45e8-b764-18b1958aa911.wgs.ASCAT.gene_level.copy_number_variation.tsv	836cbcc95985240a62b651903c2b53ae	3441253	validated
11219ccc-494e-497a-8db7-521261bdf2fc	2b350d76-544c-4733-a842-e46a8708e658.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	36844cc49c55f878d62c6ac6cc4455a5	1561245	validated
114db9d7-d46a-4674-bb50-dfd3211ecd2d	6018011e-5e42-47f7-b9a5-18f904dab632.wgs.ASCAT.gene_level.copy_number_variation.tsv	6cf9a2b27d82fa2315ff73d4c4379cf8	3441263	validated
115c0b8d-6ddc-453d-bcdc-a0f0dfc8a9ad	635ffbd3-a00a-462c-8e42-88bc9f8bfe80.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	260a3a1e8509052e0138d3ed52e8c454	55277897	validated
11633470-0ed9-4d49-a2f3-555f4d2fc0be	dc271b15-f5e9-4450-8e15-5963e3ba39bb.wgs.ASCAT.gene_level.copy_number_variation.tsv	6b68162536a9ae73e76f88f4dfd631e8	3442766	validated
118e9916-efd7-4458-9879-7598ee3a964a	3b61ffb0-9f0e-48ce-85f3-109d665b6fce.wgs.ASCAT.gene_level.copy_number_variation.tsv	cab0dd5086bc8f2c457c5bbaca8f2d00	3442781	validated
1193ba98-8ea2-467f-abf3-075ec0fe4316	bce00d1a-9598-4fef-8e21-da2c5290d906.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	0b6d1ee9b1732e900358d9c546267780	2236811	validated
12052132-62b4-450d-8a4b-b18f5998ace2	f50152b5-851b-46ec-b5ed-9c615e52295f.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	d3336fef69206e269521de9f24c2132a	55846134	validated
126389ed-d201-40e5-8fa6-f237ab41501e	3aad4487-7276-428a-a79b-b181fb26e8f2.wgs.ASCAT.gene_level.copy_number_variation.tsv	1085d8531091ffee60e9ef02a0e703f3	3442775	validated
1271eeda-99fe-4406-8aa5-822441d420e3	6733e916-37d9-4a8c-a8c0-686093a598e2.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	d199cdb3e9694414a83c93e344be8cd7	56620480	validated
12aba50e-5bc8-4d23-869c-cf7f76fe9924	139fb40d-0747-4780-b917-8f44ef030670.wgs.ASCAT.gene_level.copy_number_variation.tsv	e6c052ccbc6a250bba6914d1a17a8840	3441230	validated
12aeeded-675e-4c80-a1de-a36bb8e8b527	f008d786-2ff5-4dd9-944a-9d1fdaba86b4.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	89c0c9267c657e5b3f7fc9505a1a9351	53663964	validated
12d008a8-0d48-4dca-9430-cb4dfa5a011d	e02ad046-2af1-4ca4-9eee-b60a6255e506.wgs.ASCAT.gene_level.copy_number_variation.tsv	b3c6fa702d4f34cb7903c3e4a79ada80	3441263	validated
131cda32-0790-40f6-b8b8-25b6c2df55ef	27e9afd2-25f2-4b49-b336-75a32edf9f42.wgs.ASCAT.gene_level.copy_number_variation.tsv	fbecb1f240d0f30a885a38f8ec37b375	3442787	validated
131d136e-967d-4c48-bbe1-6a9678a87074	91e944c0-dbfb-43ae-9996-f099c7c5c38b.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	8ce0e93d39b9bb51c963cb28c27b2ae3	50583739	validated
132906bf-4091-414c-896b-1a889f794972	e6b8331b-647c-4afe-8f6f-797efc7377d5.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	ab5500eb409f1491490c41e85e5a566a	59376835	validated
137b06b8-7f49-4a5f-a810-589859f6ecea	399ddbfb-6caf-4553-b950-9c91c8f11d06.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	5527ab5cffb74bc6dc0d8ed7247ae10c	58619713	validated
13ef0768-c869-4adf-b8d8-2c93257c3eba	2c319d8c-632a-4219-896d-21c324e76b57.wgs.ASCAT.gene_level.copy_number_variation.tsv	34fbe4a667c6c448afc1dee167d38ef2	3442767	validated
13ef98f7-3c75-4431-80fd-f375c4dbc6c2	5891a047-6f9a-43f1-8aef-f52d1d3df1a1.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	3a3557e0df9938fdfac3699d5021d723	2259893	validated
140a4d25-6156-40ee-a3fe-dac7bcee8a52	801aa0b3-9006-4aad-b2c0-42dee8a256fb.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	c29ea0da34318ea42c79c2901a6a41d8	2489368	validated
1417c3dd-7726-4c2d-8dcb-59c7f044dbb9	b4d01bee-2c4d-4247-859b-ff63829c2776.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	7d7747fc6b54bbbea92355ffec564758	2873859	validated
14382562-9d63-4277-946f-21fb1942b797	99efb5c1-9d87-4a64-9af9-47edb8a1f2bb.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	f80a343501b55374dea7796599efa376	50522701	validated
1461ac80-a2f4-4b4c-96ec-6a230bc7e629	72146855-1785-44aa-8f5d-eac85a052b24.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	de2e7f5f59826082a1040917b2fe2a90	7531682	validated
14833d27-a117-4219-976b-1372e7b08539	966b9c9a-ba04-4d50-847d-35f15cd7a80f.wgs.ASCAT.gene_level.copy_number_variation.tsv	569630c72c2f5c25c4332ede519ece22	3442799	validated
14c16d60-1d78-439d-a10e-7034ab3bef12	6dd52389-e622-4720-b0f2-8017383b9c84.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	aa717b5fc9a3c89336df87e3371f935b	52084528	validated
14fd9dbc-d536-4417-824d-f230da664f66	d4e654a8-396c-4fe1-a760-ee5799468893.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	d584f3678d3795c74dec7a75e414cf40	3146853	validated
1506d703-cf34-40b1-abf0-46d8a49a8f2d	0d6046e7-0035-4a72-86ad-9e852e63071a.wgs.ASCAT.gene_level.copy_number_variation.tsv	2a13e787466459c47eaa05d7831ab1b2	3441248	validated
154d9967-e461-4136-a4da-b393fc009e0b	23fe17d7-f697-4179-b856-21b17a2b314b.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	ae1012d19f0b6738ca13523e5a75310a	53636243	validated
1566d253-6d37-4b64-ab1c-3f7b4b994079	3f68c426-4154-4367-825d-392737b0281a.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	79ee375108da6663d5d794a8c55ee205	49304846	validated
1578b536-131f-4b7f-9868-5fc329295b12	99fe4c5a-4628-4508-b2fb-35c1a4bea9ad.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	fe3a65a64c877f4d34e8893c4c289c3c	56323873	validated
1591fb97-1418-4ca0-bc85-5ca6a7511f4b	abbf47af-5e50-4118-916e-1caf1b0b57c9.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	5798e1327c90106930504bb35cfe59a0	50650294	validated
15aee33e-ecb3-4a63-bf5d-82b64616c966	93b5d2ef-61bb-47fe-a0e7-857fe6d00552.wgs.ASCAT.gene_level.copy_number_variation.tsv	50f62abf086f8d08841b15ad41d677ae	3442977	validated
15aef8d6-90c2-401b-a64e-4a34368bb1db	3ddbf50a-e322-4635-8bf1-1fc7d4c5bec2.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	a464b115553069eed8c85d6b9436fead	62505446	validated
15c20a5b-e2e1-4610-9cc5-ffb4f60af5d6	8964924f-6e62-4d39-a5c7-d59cfd6230dc.wgs.ASCAT.gene_level.copy_number_variation.tsv	4475a1f1695fa6861401494197e2f119	3442772	validated
15cebcb3-0cb8-4cf0-bff7-2dc21ecb62df	43400ba5-92aa-4567-baa3-279f2c90ee66.wgs.ASCAT.gene_level.copy_number_variation.tsv	4301e7609ba57d3ffa3167382d0f50c6	3443514	validated
15d20ed5-e6d4-47b9-b0dd-a65a0efea4c5	84acc817-abe7-42b0-bd74-94673f34009d.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	3368ba29041143226d2b1586f95fae85	1969731	validated
15ed8e15-99ca-49eb-8962-050142e1a34e	4d193624-6f37-44b7-8c73-85f4f132ec6c.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	318e9cf678da3b571e75b1ff8c8f80f9	2483217	validated
160d4c94-bd2b-4bb6-ae90-48cf43063b2b	b78a9a06-ed6f-4ce0-911e-09cf8dfd03e6.wgs.ASCAT.gene_level.copy_number_variation.tsv	ba1f87dc81d178309f98df0e7dd1ed83	3441280	validated
162230c1-2778-4297-a630-0abf04cac4c5	557e399a-bdc1-4531-b15a-c48e5562cc2e.wgs.ASCAT.gene_level.copy_number_variation.tsv	b23b5592e9a4b7b264f5e45c5a46fc72	3441257	validated
1644fb8a-e215-4ea5-86e5-05dd6552a0ad	f147bc98-e13e-4411-b2b7-9981ac6e32b3.wgs.ASCAT.gene_level.copy_number_variation.tsv	13e5a3215de2f6cf28780fd6985bd76f	3442775	validated
164c5d9f-380f-4c1b-a345-195f3a17cadf	50c7b304-5344-44d8-be27-a31084760d90.wgs.ASCAT.gene_level.copy_number_variation.tsv	967bc06f173969b66251c29e64f50b06	3441246	validated
1656f6f0-fa33-4e52-853c-2e38bf8badd6	034891e2-ff58-4cc3-9a29-e1a964c7062e.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	bcc4a89a23be90c1e01b3693baa0e02f	2199459	validated
1661f8b7-5ec3-4268-85fb-dfd7cebb167b	9520e6cd-9940-4d1b-9dae-c1f8159a1f16.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	b4092cd502675fece90b327618bd97cc	3288315	validated
16873edd-7bcb-4615-81a2-908996d6e07a	c298be26-978f-4d1a-8727-3e64c2a033a5.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	b52e1e383826481e73a6589b8d124b8d	1581530	validated
16a880cb-d3fb-468c-a30c-06c26d013521	aae9d68e-f0eb-486b-9520-0b9f547f1ad3.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	791daf48978031b9d7828f1fbb29569c	2196352	validated
16e9266c-7a9b-4723-a2c7-b8b48e6b6152	9087ee74-dc39-49f3-8f3e-e2da67383bbc.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	4e284cecde5fafc409852801becc3faf	52407278	validated
170533b5-dd5d-446a-a31d-82829ac15d23	f4f7b57c-8e55-456f-a3bf-ffbca068b4d3.wgs.ASCAT.gene_level.copy_number_variation.tsv	498021594bb6ac8073334382f07e95f4	3442889	validated
1705e8ef-9a3a-4ec3-924d-413dfba38e48	ca42e3f5-b4e0-419d-81ce-60952c788aec.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	e8ff39f4fd199db68af22e6cc6c9d701	1957954	validated
17156905-d4b6-4322-9340-0adb01528b43	34fe63d3-0733-40a1-a10c-dc8353f13d84.wgs.ASCAT.gene_level.copy_number_variation.tsv	1009c582dbefe91f50c69aadbb85d5db	3441330	validated
17358dd9-4c89-4f67-a3bb-dd6a1781f86c	56cfb7f2-e92e-495a-ba4c-84c8b4a0ef1b.wgs.ASCAT.gene_level.copy_number_variation.tsv	b8bbbfb587c19a6080a92191eb7cc2b4	3443540	validated
173a06b9-c1f5-41b3-91e2-b3b832030655	8a8d0cae-8bdc-45d2-89af-09d628a73016.wgs.ASCAT.gene_level.copy_number_variation.tsv	e7fdd3a4911ce668ef0821db8a306b4e	3441251	validated
175c99f9-c955-4f7d-a8c4-605d1e7f5f7e	f7ca092e-aa41-4fbe-98c6-937d853eda5f.wgs.ASCAT.gene_level.copy_number_variation.tsv	d48603f07a9bcdca46aec072afa21fd9	3442813	validated
1767f091-b544-441a-b264-e6806c3608ed	331a9c23-5322-4177-a7d4-fe1395cb54cb.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	70bec8106c1595e595a51e31ea6a6319	55242258	validated
1794e8ba-d757-4a8f-b46a-b44c7c8f8281	41533d32-2e2d-4bb2-b231-17fc9ba14246.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	7f79c978985e006b54f6c2006f0cca0e	2984264	validated
17d13e07-d669-4d03-9f4b-bc0fdbe7fd86	0b8103a2-d0a8-4d6d-b9c2-8e940d24f0f4.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	b4ab63f9de9d55c89084414581d20b1a	2209887	validated
17f8db04-b786-4e47-88de-5d5291ccfec5	5891a047-6f9a-43f1-8aef-f52d1d3df1a1.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	9ed30afc1cf7d6849ff20a0412150074	49108455	validated
1853834c-2be7-4f04-b280-29651d179eb8	1db7a747-89a9-4133-a216-4653520bc5ae.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	2f13526a9a9f92880fe34fc35686f67b	2654608	validated
185ad448-77a0-444a-8563-94ab9fe82c7d	e29aa2f7-3581-4138-a01f-c57c0ade0add.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	2e958379e01c4d2ce22dd0524abaca4e	2931118	validated
1861fc01-237a-4601-9ef6-d39f59a864eb	5e388d08-dbe1-47bb-9adc-c0f77da29ecc.wgs.ASCAT.gene_level.copy_number_variation.tsv	a0f0f757a74455998ad9f2d86953b960	3441260	validated
1862e6bf-7a14-4626-af2b-dc5de3c8fb2e	8b7ceb99-7d17-4464-bd0e-ef236dae9f6d.wgs.ASCAT.gene_level.copy_number_variation.tsv	1333fe5746a9b435f45a87f7b70559bd	3441257	validated
186b5d78-3f6a-43dc-b67c-608af55f09d8	041abf41-cc65-47d4-8173-3dc720ae651f.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	06cae6946ac5d15739d619b69be40381	51444956	validated
187ef67e-3216-4841-a47c-2b7e21206343	d13bd13d-6949-4dc3-ae1d-4a105d78e373.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	9ed89f95111ca44957495459c2ec6178	2003607	validated
18d82fb1-9c71-4d17-8f60-33ca6dacb5e4	ed78915a-42aa-460b-8343-c17de6ee58a1.wgs.ASCAT.gene_level.copy_number_variation.tsv	583b574c63d1b60605d4d32d688d3604	3441888	validated
190ee12c-1446-4a82-bdba-15d1ef3001d8	14fc58dd-f1be-4420-977a-2d7c2c5392da.wgs.ASCAT.gene_level.copy_number_variation.tsv	8adbcb2de5e14fef4b8d60cac343229b	3441548	validated
191e6981-cfee-4739-ba66-f263f84db3fb	d01acc6e-cde3-4ba1-85fd-ebc6f442777d.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	652c52d49b7340aad62e0d55df3ff69c	50472713	validated
197c5229-40d3-4673-9c64-6aea41d06ad3	a0a7d281-3d8c-4cb0-946e-12fa6ebae211.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	b61f59e6b4736ec329945ae6f18efd3a	52886117	validated
198d6be8-7041-48d9-91a6-c43f5f2239ef	f7c1952d-acf1-403d-bc0c-04fc5de52b57.wgs.ASCAT.gene_level.copy_number_variation.tsv	9ddcf75131b773566ef5cff3b8d77094	3441245	validated
199269f1-0aa5-4842-8264-8dd3a4999746	a6b3d62a-55e5-4f42-94a8-564c0d71fcbe.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	3a6ed883eeb462c53dd7412dd9389efa	51733265	validated
19adcde5-ae9d-483e-aec3-ed69c9616545	dcc96f50-9685-464c-a7fc-157cd7717924.wgs.ASCAT.gene_level.copy_number_variation.tsv	1158138212ed0e8668dd54cccca33cd6	3441254	validated
19f17fc9-3841-4ee0-9242-8bb9201f3adb	5d37fb86-e912-444c-be9c-1a27985d5bee.wgs.ASCAT.gene_level.copy_number_variation.tsv	dd67b61918b703bcf9dea9e7de16bcbf	3442700	validated
19faa3f3-3903-4543-8336-e36c57e06d52	cb5073fa-5d45-45a0-a86f-0da5de5c2a2b.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	d9412781dc6c85e68ebb08a878736d38	49659276	validated
1a6a489d-891b-4da4-bad6-7367d72a608e	870fbe8d-b54f-497d-844b-e3b5454e0373.wgs.ASCAT.gene_level.copy_number_variation.tsv	28a5172815d062d61314e57c46196fd5	3442841	validated
1a6deae6-1f98-477c-8505-6f4d53459078	07664e49-518c-4be2-9d8d-e49eaed4fb77.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	85a9e12461832c5e71bd961762ad62a4	86737523	validated
1a735408-f568-4d4e-9109-19f040fd9c8a	56753ff4-e108-476b-ba50-92d7756ebe95.wgs.ASCAT.gene_level.copy_number_variation.tsv	b7affcc4d7cc47e98a3e92f9c628268a	3441254	validated
1a87150b-3f9d-4a72-8ad9-d6f9df133f7d	8334b0a3-0a03-4e39-bbf2-e5ac5917ebe2.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	109b023133501f3da8a01df718d0fd36	51514884	validated
1ac94f97-dc33-44aa-a0d6-eee8c48f4718	b269fd0a-a13b-4130-9e3c-d5aeab8d4239.wgs.ASCAT.gene_level.copy_number_variation.tsv	c76770ae5658a183e4c8cfbcf66007df	3441254	validated
1ace2659-d0ca-4005-9a67-713de49c825b	079896f4-26e8-4a57-82f9-78aa2faa4676.wgs.ASCAT.gene_level.copy_number_variation.tsv	dc91f43c9b1b403fab9b5c081f632cc3	3442769	validated
1acfe25a-89a8-486b-941e-d82f01f3c15c	356a979e-7e28-4675-9022-83bff054dd64.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	9f90d941bcb5f5b67b635dbceda521fd	50620949	validated
1b5a95bd-f775-41d7-94d4-9c1dbb2a7770	71c5b0fe-cb27-4bca-b78d-3ed8f15af0ad.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	b43378a41af01ca5f93a3d229e86bd0c	7523934	validated
1b6806a2-038d-4c55-b8fe-db0d7311f09b	c22f61c8-2007-40ff-9683-a02066675681.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	a79f74a8337d5d38c008c3e9690446d0	6067638	validated
1b6f8ebf-2cfc-449a-8ca5-e637c41192f4	ed2c8cd8-28ac-42f6-8ef2-ef67eb2629eb.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	5f7f7a31fe2cebc08bdd5952ed1a5301	2604870	validated
1b98d811-8836-4bed-8b31-ac03c062d262	5d65b3c0-5c29-48aa-b6fb-37baf78fe409.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	91f8f971fbc900489422b1c9b05ffbb9	2270270	validated
1ba8202c-b667-43e0-aa5e-8a00dd24b29b	270b976b-d199-4d2d-a207-dd118adad06c.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	5c77bf3caa004e0fe74bca016d27cd8d	2256625	validated
1baa05d1-c4f9-4c5e-8678-b8c8322683af	8f8dc62a-c023-4d55-a7d7-93c405c084fb.wgs.ASCAT.gene_level.copy_number_variation.tsv	b4773446d9be1058411859efe15fb0fb	3442778	validated
1bf4a706-f5f2-43c3-82c5-8357957976b6	cb5073fa-5d45-45a0-a86f-0da5de5c2a2b.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	f254951f7ab6c5f6ee63082d8ea10271	2077338	validated
1ca3eb2c-4255-4cfe-b858-e118b302dd92	56321c4d-c415-4b0d-9c83-54b32b57449b.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	9cbdbd0de19ec404d907f1e1a5154b84	2173669	validated
1caf3fd7-3f66-4a34-93a0-5bd9592f51cd	fd27f3fc-6f0b-4794-8555-3111ad520493.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	faf7e0ae3f04025e09fa25d45e5ac6b1	1963104	validated
1ce815ac-dd68-4639-920c-5f6ade72358a	35e72ece-18a5-431b-b0d6-fd7bd6e69550.wgs.ASCAT.gene_level.copy_number_variation.tsv	348d6c255d3a0215071cbae3a355ca51	3441200	validated
1cf81b67-7bae-4e2a-a175-b28fcb585b99	fd5ba74c-b762-41e7-9d0e-e54210b7fd2b.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	ac76858753acee2ea35d466a4c30cc6f	58259430	validated
