id	filename	md5	size	state	data_category	data_type	project_id	case_submitter_id	sample_submitter_id	sample_type	type	aliquot	id_v22	filename_v22	md5_v22	size_v22
0f8b414b-2abd-499e-85d2-55a8cb4bee7b	CPTAC-3.535d33ee-d936-4585-a9da-db868c3cdda2.arriba.rna_fusion.bedpe	186965b93f0ccfa9b456d1f1871ec5c5	2562	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3N-00880	C3N-00880-01, C3N-00880-03, C3N-00880-04	Primary Tumor, Primary Tumor, Primary Tumor	arriba_bedpe	CPT0078710007	15e00634-9c1b-4d71-8f44-4a687f526f7e	c3d868b6-a9f9-4d6a-8b16-8359f2cbb2ad.arriba.rna_fusion.bedpe	ab13b59ef4dc1be0a27b3eb304be378b	1912
0fa06236-65c3-44a7-bca2-4c22c1b2d8a5	4deeb0ac-baa2-41fb-91a1-2c716f596343.wxs.aliquot_ensemble_raw.maf.gz	ca1e80f3e534c2467befee389af59dd9	223109	validated	Simple Nucleotide Variation	Aggregated Somatic Mutation	CPTAC-3	C3L-02610	C3L-02610-03, C3L-02610-31, C3L-02610-01	Primary Tumor, Blood Derived Normal, Primary Tumor	wxs_protected_maf	CPT0124980007,CPT0125020002	86c2955d-5e11-4994-a58f-af59d5f35673	4eeeba6f-bf80-4fa8-947b-538a6d06272c.wxs.aliquot_ensemble_raw.maf.gz	2e182b025adaa4f49b05c5fea237df4c	169803
0fc40dde-9170-403a-a1cf-684e472312b2	a0f1ad3d-964c-4ff7-a0f9-4d5a2bb19388.rna_seq.augmented_star_gene_counts.tsv	6408dd50a69c9127da9f68b5a02f0b01	4238793	validated	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-01165	C3N-01165-03, C3N-01165-02	Primary Tumor, Primary Tumor	star_count	CPT0093930007	6a6a85ba-69ff-4059-958f-96d4dc2562d5	242a2ff6-a9c7-4bfb-9316-0214c015c015.rna_seq.star_gene_counts.tsv.gz	263d7603f13e88740bc1ca908e7b35c1	426981
0fca1a6d-bf36-4293-b428-dc14e38764b5	15714165-242a-4cbe-b8a9-648d911644b6.wxs.aliquot_ensemble_masked.maf.gz	0ce2a5bd9e8b2de2070a6d9947e6e940	77328	validated	Simple Nucleotide Variation	Masked Somatic Mutation	CPTAC-3	C3N-03424	C3N-03424-03, C3N-03424-31	Primary Tumor, Blood Derived Normal	wxs_public_maf	CPT0245780006,CPT0245820002	abeedb19-eba4-44de-8693-0dc2d053a6d4	c971896f-5609-4155-aecb-cee5e2ecdb7d.wxs.aliquot_ensemble_masked.maf.gz	4bf959834c942e78b9831452d1357628	61276
100ac192-757d-4e5c-bb3b-745f1becef35	a59f4fd5-706e-425c-b4ec-51e872ee5f67.wxs.aliquot_ensemble_masked.maf.gz	9f27692791799ad42b7c1bc1421afec4	13333	validated	Simple Nucleotide Variation	Masked Somatic Mutation	CPTAC-3	C3N-00572	C3N-00572-04, C3N-00572-71	Primary Tumor, Blood Derived Normal	wxs_public_maf	CPT0015410009,CPT0015440002	bf9a5dab-e35b-448c-a144-cc06a8f7124b	200a774f-e963-410f-a3d9-fe0db93b4835.wxs.aliquot_ensemble_masked.maf.gz	37ff20a40f6515017f77565c34f81873	10894
101176f6-4525-4d93-96cb-02c9797dde6d	dd4063b7-c256-4d50-bdba-61f28844239f.wxs.aliquot_ensemble_raw.maf.gz	89a09f190c8867657cb7d617c65eaeaa	215997	validated	Simple Nucleotide Variation	Aggregated Somatic Mutation	CPTAC-3	C3N-03840	C3N-03840-31, C3N-03840-02, C3N-03840-01	Blood Derived Normal, Primary Tumor, Primary Tumor	wxs_protected_maf	CPT0236780008,CPT0236840002	651b4c2e-b0e9-4db8-ba09-5aa58cf173dc	e631b71d-8082-439a-a98b-6b4e2e4af1a9.wxs.aliquot_ensemble_raw.maf.gz	68af3495d0a07df972e5b9ebd1b0f9d1	171034
1012a0aa-139d-435b-8b26-bb526ae7e3e3	CPTAC-3.5c16e566-5c88-4044-95df-a41d381ca7c7.arriba.rna_fusion.bedpe	36ae070bc4d218cca4d31024570c7d30	3418	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3N-00858	C3N-00858-01, C3N-00858-04	Primary Tumor, Primary Tumor	arriba_bedpe	CPT0078320007	68e63e55-26e9-43dd-95e9-b23bb8427af6	4bdc49b6-8a35-473f-aa71-b6217b8a0f79.arriba.rna_fusion.bedpe	bc7bcd8204b7a254288b0799f2b1dd2b	3842
101c935f-f846-40d6-8946-aa9081bd98c3	CPTAC-3.2a94d2ee-a77c-4ec7-aa8f-0547b10c5545.star_fusion.rna_fusion.bedpe	64de1339c6b27e65f41a2dacbfaf96a0	1029	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3L-02621	C3L-02621-01, C3L-02621-03, C3L-02621-02	Primary Tumor, Primary Tumor, Primary Tumor	star_fusion_bedpe	CPT0201830010	d050e23f-3d94-411a-9570-c4763ba29b31	eb7d7b77-d3f1-4ce7-a784-d75e10cdfa6c.star_fusion.rna_fusion.bedpe	8ff9fe4bb8c7052aea397a66b411611b	6611
1021978c-410c-4984-978d-2fb4d4e03bc7	e5d89f91-87dc-4ab9-94a2-60fa6cb6d023.rna_seq.star_splice_junctions.tsv.gz	a6866184240119ed313d681181766810	3083412	validated	Transcriptome Profiling	Splice Junction Quantification	CPTAC-3	C3N-03086	C3N-03086-02	Primary Tumor	splice_junction	CPT0209310014	5487aadf-e488-4f7f-8787-7b3085964a88	bee3d7bf-ab95-44c8-ae16-a46a664e5f69.rna_seq.star_splice_junctions.tsv.gz	6737ee90c920acbb9490094c170a23ff	3047504
10253018-891f-4731-ac43-d3f793f1f9c4	c6442f5f-4b09-49ce-bd2c-ab3c6b69c14b.wgs.ASCAT.gene_level.copy_number_variation.tsv	7272587f9fdbf6544bdb638aaa1bd9e5	3441260	validated	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-02300	C3N-02300-02, C3N-02300-31	Primary Tumor, Blood Derived Normal	ascat_gene_level_cnv	CPT0126810006,CPT0126870002	6f9f2ad3-eb4c-4a84-b810-5f0a0b5133f4	b30d39e1-f2ff-43c5-9b69-579ca0d2fa28.wgs.ASCAT.gene_level.copy_number_variation.tsv	d631f1ac11e530c7dd7050b27270c89c	3481168
10353e60-998b-4149-80a2-6df17ab0aa64	CPTAC-3.21455870-32ab-4d6b-97f0-8610f8fcd0c2.star_fusion.rna_fusion.bedpe	da14659c672ed003d4cb3bc37211157c	439	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3N-01815	C3N-01815-01	Primary Tumor	star_fusion_bedpe	CPT0167970009	aef22b22-9040-4829-a9ba-96ccc024da1a	ad1d57ba-1263-4d15-a357-2066dc22f258.star_fusion.rna_fusion.bedpe	47636e1c411f0bf96006fb35c8dc9290	667
104467e9-4e35-4123-ab36-98a03517901f	3bcb649b-1b7f-437c-ba83-8265b3a196f4.rna_seq.augmented_star_gene_counts.tsv	a2581b44a6c2d81bc29686643b00a913	4251014	validated	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-00293	C3N-00293-04	Primary Tumor	star_count	CPT0008410006	354e72d4-961a-4967-a522-da4326c84054	6e9ef202-96f3-46bf-a76e-8239cfcc4b08.rna_seq.star_gene_counts.tsv.gz	cdf465f1e997b7431b469297be9c80d8	434499
1044c2bd-dc8b-4e09-825a-fc47d25aed85	8130edda-2dd7-4672-a42f-101847528e0e.wxs.aliquot_ensemble_masked.maf.gz	851745905bfb818f7a3e71477e9605a1	22212	validated	Simple Nucleotide Variation	Masked Somatic Mutation	CPTAC-3	C3N-00437	C3N-00437-31, C3N-00437-01	Blood Derived Normal, Primary Tumor	wxs_public_maf	CPT0012540006,CPT0012620002	f54e17d8-67d6-4086-951e-a1add5bddbb7	c6c82da6-73e9-4964-8ffc-adea02e4896c.wxs.aliquot_ensemble_masked.maf.gz	f07c89d65778896f4d17f15c0a9c7f1d	18384
104d9d88-7164-463a-9f70-112d7b08531c	CPTAC-3.8939a41b-0b47-4ffe-b60d-7f55bafa7b39.star_fusion.rna_fusion.bedpe	cfe4a3516c1c7fdc4f3921b952156903	667	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3N-02786	C3N-02786-02	Primary Tumor	star_fusion_bedpe	CPT0206230009	441d0596-b5a2-4dc4-8ae9-2c3b7763006d	77fdb7ab-d701-41a4-ba15-250fef799571.star_fusion.rna_fusion.bedpe	673d681b4840dac8c65493285dc21b7b	667
1051bc3e-1e2f-42e7-be39-202c31fabd8d	CPTAC-3.eb8fdca5-b8db-4175-81a8-67ff6f7cc805.arriba.rna_fusion.bedpe	1ccc43c0bb4c5b7a9a1fc138a85429a6	4801	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3N-01025	C3N-01025-04	Primary Tumor	arriba_bedpe	CPT0083980009	c4216ecb-21ad-4561-88a4-a1a27899e7b7	db119aec-9a9f-4952-ae9f-28d32c576322.arriba.rna_fusion.bedpe	7705b08b423af657a3418ed76effa593	3909
105a5ce2-6d86-499f-9c21-25c4cafd34ea	d16adf1f-edad-456f-973f-a6fe547210ab.wxs.aliquot_ensemble_raw.maf.gz	de7f3a0dc3f0ea0557ae500a9852b0d4	358152	validated	Simple Nucleotide Variation	Aggregated Somatic Mutation	CPTAC-3	C3N-00383	C3N-00383-04, C3N-00383-71	Primary Tumor, Blood Derived Normal	wxs_protected_maf	CPT0020790002,CPT0022830006	8cf5cc77-db72-4869-9a42-176e2edb0867	75557bdb-191f-4159-b2ba-7a9cde16c3b6.wxs.aliquot_ensemble_raw.maf.gz	324ba81d6d03f4c71e519402dee86fa0	297540
1073105c-d977-4371-8ad9-4956f0834e4b	CPTAC-3.f6490c5f-3ef0-4b6c-ba40-bd6ac96e081a.arriba.rna_fusion.bedpe	d255c7d474393274b4ce7164104f730d	2580	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3N-01340	C3N-01340-01, C3N-01340-02	Primary Tumor, Primary Tumor	arriba_bedpe	CPT0094560010	6307672d-6e28-461e-be0b-9e8e71ba3aa7	cf02e154-bddf-44bc-93af-708b340c90dd.arriba.rna_fusion.bedpe	3fd01b00361a50a22c13ae7729f4a9f8	2710
1076adac-97ef-4d3b-8ac5-069c534bf320	67dacd56-e94c-45dc-8b97-92a9a9171109.rna_seq.star_splice_junctions.tsv.gz	37d5d0d8f84e1b8ad7fc26c0d903024d	3068008	validated	Transcriptome Profiling	Splice Junction Quantification	CPTAC-3	C3N-01414	C3N-01414-04	Primary Tumor	splice_junction	CPT0105600006	0291fb05-3da4-4818-a8fd-529d1410c682	c25aab7f-3449-4497-9c8a-0e72bf14157b.rna_seq.star_splice_junctions.tsv.gz	b04f87e026db7378343f8df521fe1583	3037124
108c3e58-d490-4e64-9caf-7526006af4a9	369297ae-c5ea-4699-9a6d-0a6ba970bfdb.wxs.aliquot_ensemble_masked.maf.gz	949242abf06aaeddba5c9a5c8545a980	28788	validated	Simple Nucleotide Variation	Masked Somatic Mutation	CPTAC-3	C3N-00832	C3N-00832-31, C3N-00832-01	Blood Derived Normal, Primary Tumor	wxs_public_maf	CPT0078800009,CPT0078820002	3e2d7451-c25a-48dd-9272-475b67867039	a8d97435-96bf-4dd7-9ed4-78c1ae5cfd0c.wxs.aliquot_ensemble_masked.maf.gz	ecaff70383b25fb622e7854303c5983a	23637
10919a69-d1be-4502-93eb-ffd3521a0bc8	8215e3ed-ca48-4f0a-8dea-3a10bfef0900.rna_seq.star_splice_junctions.tsv.gz	494d42fa08358b988a1a88bb76dd1a56	3283695	validated	Transcriptome Profiling	Splice Junction Quantification	CPTAC-3	C3N-00572	C3N-00572-04	Primary Tumor	splice_junction	CPT0015410006	477c55bd-9e3e-492d-8fda-9efc7edbae83	aeb6f466-dd20-4be8-a2cc-d3065fba7bc4.rna_seq.star_splice_junctions.tsv.gz	1db16e0ee4b2ff01c08739ed0443b0d9	3246934
1096a799-f3ae-44e3-884d-2eca76cb04e6	8736bfa0-72a3-49c1-bc65-634c2f85d099.rna_seq.star_splice_junctions.tsv.gz	811a23a0fba9895ae9d0c98a8a2c3aaa	3142434	validated	Transcriptome Profiling	Splice Junction Quantification	CPTAC-3	C3N-00203	C3N-00203-03	Primary Tumor	splice_junction	CPT0090340006	c586c97b-43d6-4b19-938f-47d48d9d94cc	1ec1e58e-fcfd-41be-bb7d-51760121d8fd.rna_seq.star_splice_junctions.tsv.gz	4cfb8da6045fd8d4906084fb2f595eac	3110377
10a24c5d-0dd4-4d0a-af4b-53dada7061bd	22df52ea-8962-46e2-8be4-df1df186eae7.wgs.ASCAT.gene_level.copy_number_variation.tsv	0d7089aeca17d58a3ef3de84e0c21094	3442796	validated	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-02190	C3N-02190-01, C3N-02190-02, C3N-02190-71	Primary Tumor, Primary Tumor, Blood Derived Normal	ascat_gene_level_cnv	CPT0205450007,CPT0205510002	71ac48be-1c1e-43a6-a0cb-cfd01fddc7e9	8c749b96-8fd0-41d9-84ce-7f74e500b095.wgs.ASCAT.gene_level.copy_number_variation.tsv	7679fc3a7ddbb47bbb13191365bc9e77	3482800
10aa167f-c87f-4ea1-80d7-f672b7b2a5cc	15e41740-5e37-41fc-a5c0-8e472ecdfce4.rna_seq.star_splice_junctions.tsv.gz	719ca598dc2f67e744d629e8f6bcf141	3056835	validated	Transcriptome Profiling	Splice Junction Quantification	CPTAC-3	C3L-00090	C3L-00090-01	Primary Tumor	splice_junction	CPT0001140164	0cbcb86e-11b2-4c63-b368-eea67a3a34c4	4a7a9941-bf41-4be7-948b-b1a2c747a26d.rna_seq.star_splice_junctions.tsv.gz	904f49e65839a605f44ebdb37f2c3f6c	3026119
10bcd063-035d-481d-a7ba-3e41a6cf4238	ecc54dbf-bebe-4b3a-b763-0faa7b2eadf2.wxs.aliquot_ensemble_raw.maf.gz	d3cf45932dd551bb83bc71cf437f90a9	395809	validated	Simple Nucleotide Variation	Aggregated Somatic Mutation	CPTAC-3	C3N-03012	C3N-03012-31, C3N-03012-01	Blood Derived Normal, Primary Tumor	wxs_protected_maf	CPT0226340006,CPT0226380002	918617ea-413a-4554-b44c-21cedfcd264f	b82d27d8-97fb-46aa-8e0f-a292e04e3453.wxs.aliquot_ensemble_raw.maf.gz	5f88fce82e720ea4406cf3e240e54636	327278
10d1ab19-64bb-47fc-bddc-fb4f5190615e	CPTAC-3.a3190fc5-6e16-499c-bc4e-f32bb2267ca4.star_fusion.rna_fusion.bedpe	078ec3d19ce6ad9487ec979e90ffc206	883	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3L-03260	C3L-03260-01	Primary Tumor	star_fusion_bedpe	CPT0189250009	8238cfeb-8ab2-4ccf-adc1-f6d56ff53a38	d9031e3e-a134-49c7-8e62-6c140b80a614.star_fusion.rna_fusion.bedpe	a74293dcc3655692730146f1d8d28ab3	2116
10dbf5b7-f6ff-407f-9c03-bd6caabffea2	1fb27eac-e138-4f70-8724-f67e625b3308.wxs.aliquot_ensemble_masked.maf.gz	545841763e9c4cf4f1c2f115341e3378	34651	validated	Simple Nucleotide Variation	Masked Somatic Mutation	CPTAC-3	C3N-00337	C3N-00337-31, C3N-00337-03	Blood Derived Normal, Primary Tumor	wxs_public_maf	CPT0018960006,CPT0019100002	0876f42c-37d3-44a1-81ed-7e78052f4027	af9b2201-ec72-4f23-b435-f03dacd4db81.wxs.aliquot_ensemble_masked.maf.gz	84239109c86d51abfd19544179f5a99f	25181
10e8cbec-ff28-4364-87c9-48b7e2135189	CPTAC-3.320febf2-88ea-43ca-aba3-862050c2ede5.arriba.rna_fusion.bedpe	7b23734f917dcf240dd69c2964109fa9	3089	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3L-00104	C3L-00104-01	Primary Tumor	arriba_bedpe	CPT0092440006	9e49e9da-dc1d-4b4f-be86-9ebf5cf26135	ba03718f-171e-45c8-abba-0d6ca3b195ac.arriba.rna_fusion.bedpe	fa0460521cced4d727e462be9ee8bc6c	3147
10e8ceb4-f5c7-4189-8c69-87376ff3f9be	CPTAC-3.e748ef90-2b1f-461b-bc80-a06e99c5de78.arriba.rna_fusion.bedpe	e112b5e4fa13b04f677df901fce656c1	2436	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3L-02648	C3L-02648-02	Primary Tumor	arriba_bedpe	CPT0204600007	e7d532c7-a6a6-4e16-aea8-66dd64e99390	9fe908c4-959d-409c-b013-149c046b0259.arriba.rna_fusion.bedpe	3c9e531f28ec234551110e0223cd7c28	1779
1101f669-2f8a-45b1-ad77-d46fb71b0b8a	1dee44c6-783d-4827-babc-e8827ec9d0bd.wxs.aliquot_ensemble_raw.maf.gz	816217671bdadf489bf5fbaaa81f4729	171562	validated	Simple Nucleotide Variation	Aggregated Somatic Mutation	CPTAC-3	C3N-02714	C3N-02714-02, C3N-02714-71	Primary Tumor, Blood Derived Normal	wxs_protected_maf	CPT0177200006,CPT0177310002	196aa600-591b-4109-ba06-507c99b36b99	d51f458e-d7ab-4d4d-8c6e-8b7359dfa2c4.wxs.aliquot_ensemble_raw.maf.gz	0cd4308ee24ece8d5ec5bf2d1e8a3c72	143506
110d2e85-5271-469a-9651-0a2091160dbf	5de8997d-9f4b-40cf-9782-e40fadbc093f.wxs.aliquot_ensemble_raw.maf.gz	bd37780f75d9c753c3578394cfb9e214	748880	validated	Simple Nucleotide Variation	Aggregated Somatic Mutation	CPTAC-3	C3N-01414	C3N-01414-31, C3N-01414-04, C3N-01414-71	Blood Derived Normal, Primary Tumor, Blood Derived Normal	wxs_protected_maf	CPT0105600009,CPT0108040002	4d93a366-f8c4-4c4a-bf61-1bc7ee8578f9	184929ae-edfb-434e-8ff1-9109b5a7572f.wxs.aliquot_ensemble_raw.maf.gz	8a0bfb2df238b771797534a8f6ba62a9	647171
111e4f2f-ee80-463c-8d25-f42792023e13	CPTAC-3.c3512070-77a0-400b-bce8-5a8d662061b3.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3L-00583	C3L-00583-01	Primary Tumor	star_fusion_bedpe	CPT0019130009	ffc8870e-cffa-4f6b-b817-2e43e755ef79	4fff8205-594f-44fe-a398-66c68357a846.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229
1125ba47-e449-4a3b-9fa9-661f90ce56ee	CPTAC-3.99ddb260-46f4-438e-94a8-ed0cd533f07d.arriba.rna_fusion.bedpe	c12a57ee458d5f3782ab7dee389f5c3f	3253	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3N-01945	C3N-01945-01	Primary Tumor	arriba_bedpe	CPT0163530009	29470c65-1bab-4aa9-900e-8958d218488d	9a9b445a-aad4-4519-af57-f0fc5e52d5d7.arriba.rna_fusion.bedpe	d8f986f3933228d2aae8f478a7814a4f	3474
112a308a-3d52-46b6-ac0a-c2dc17c369fc	CPTAC-3.3cbd9d48-f258-488c-8942-cfc04dd0d11f.arriba.rna_fusion.bedpe	1fa6f9735b5037a43071900d5f5ff049	3073	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3L-00140	C3L-00140-02	Primary Tumor	arriba_bedpe	CPT0001800008	323f2754-2955-44d3-a0cd-fec0229eed8b	d9597840-bf85-459c-8f22-e06dc1fbcc3e.arriba.rna_fusion.bedpe	603b7e15e8d2824e29eac2a4444f0806	2570
113632f9-5ed9-4d71-9ba4-a00a126f3ae7	CPTAC-3.ceb8c494-d504-4eba-aa1d-a7393f2eca28.arriba.rna_fusion.bedpe	6e128cd2a592980c8ca8c7c58030e441	2825	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3N-01028	C3N-01028-02	Primary Tumor	arriba_bedpe	CPT0091050006	fbdd8e97-f603-430d-8721-48978eabd4b0	44adb6b8-f32d-4ada-8b26-d171a576fa76.arriba.rna_fusion.bedpe	fc49f3b16499625fee2c5a50d6f78493	2176
1148a3e9-bea8-4d11-97c2-f48e5c2a9de0	ec7bea27-8f74-48cd-903b-6ec3c071eb6c.rna_seq.star_splice_junctions.tsv.gz	fc1458f8f19c29d131260a69b5762ecf	3018687	validated	Transcriptome Profiling	Splice Junction Quantification	CPTAC-3	C3L-00009	C3L-00009-01	Primary Tumor	splice_junction	CPT0001380164	11d54717-93e9-4255-84e5-be53cfc7f41d	5e2237cc-ab96-4c1c-8d0a-19168405309a.rna_seq.star_splice_junctions.tsv.gz	6478031a05f0b70f3fd0cc5787d957b4	2986743
1159248e-76b8-4081-a8fa-66e30b688c60	faee6e8a-b1e0-4c8d-863e-06b86964ae76.rna_seq.augmented_star_gene_counts.tsv	fdbb65de0bc0e78637c3c8a144ce9ef9	4234931	validated	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-01453	C3L-01453-03	Primary Tumor	star_count	CPT0108400006	0e3d8ad4-9577-449a-87d1-5814c30b5e9f	60f7695e-1f45-4701-a9fa-8090d8c05234.rna_seq.star_gene_counts.tsv.gz	85c8e7fdc7d2a5d08dbf3229b21c3664	422480
11592ecd-1023-489a-a367-d37f7e6e3b90	5c0438ae-eb68-4613-bb06-1254a28f4570.rna_seq.augmented_star_gene_counts.tsv	c4fe501ae9060cc314fca52cb17c5f28	4214738	validated	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-00977	C3L-00977-02	Primary Tumor	star_count	CPT0169640009	8ade6457-a941-4a50-b303-579745f4e966	4703e82a-7a08-4db1-9193-584725b5d3e5.rna_seq.star_gene_counts.tsv.gz	f7a26a4c213ce7f8787c5c0c59a0f62c	402933
11633470-0ed9-4d49-a2f3-555f4d2fc0be	dc271b15-f5e9-4450-8e15-5963e3ba39bb.wgs.ASCAT.gene_level.copy_number_variation.tsv	6b68162536a9ae73e76f88f4dfd631e8	3442766	validated	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3L-01328	C3L-01328-01, C3L-01328-31	Primary Tumor, Blood Derived Normal	ascat_gene_level_cnv	CPT0081770002,CPT0083270006	da0d5d93-5e5e-45c2-a201-5e743fe42f7c	6e6fffe5-d810-4f40-846c-f0156ac5509c.wgs.ASCAT.gene_level.copy_number_variation.tsv	bc931194b426b0bd4b2ee81213d4b918	3482764
11708fa8-0a6b-431a-8bd5-704804da1b13	CPTAC-3.bba60d92-0ec7-4d6d-993e-ebf0912863ca.star_fusion.rna_fusion.bedpe	92bb7b60710777aa646dc29fb0f9319e	691	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3N-01016	C3N-01016-02	Primary Tumor	star_fusion_bedpe	CPT0083780009	a76efeed-bf8e-4ac9-82cb-a0291b776b3f	351f7f70-e366-4beb-b0b5-f699f381da01.star_fusion.rna_fusion.bedpe	9ea2d38d1766061fddad85bcb454127d	985
1186b0e6-04a0-46c4-ba8b-8d3ce49a74a2	CPTAC-3.98fe3a7e-1324-47c7-a133-43276c5075b6.arriba.rna_fusion.bedpe	1480668614d82e6e558a8913d214f682	1426	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3L-00928	C3L-00928-03	Primary Tumor	arriba_bedpe	CPT0063570006	e1c5c294-29db-4d9b-bb05-8904b560a42f	b6c34340-30fc-4f35-8fc6-d2db350060f4.arriba.rna_fusion.bedpe	9bedcc675070be58c2c4325c98bc3be2	1942
1188c14b-30c7-4264-be70-dff131ff0000	fd591556-4ad6-4ee2-b9ed-e5edb0b2a186.wxs.aliquot_ensemble_raw.maf.gz	6ac98dce98bae7771dab9a8a8bade2cb	460588	validated	Simple Nucleotide Variation	Aggregated Somatic Mutation	CPTAC-3	C3N-02575	C3N-02575-01, C3N-02575-02, C3N-02575-71	Primary Tumor, Primary Tumor, Blood Derived Normal	wxs_protected_maf	CPT0147680010,CPT0147710002	824a1e99-0074-4daf-909c-4c95d963fa68	54b8f879-c2d2-4b25-a558-b4d3779d0ca7.wxs.aliquot_ensemble_raw.maf.gz	408957c5d1f65710e23aef910c8fb9c2	381367
118e9916-efd7-4458-9879-7598ee3a964a	3b61ffb0-9f0e-48ce-85f3-109d665b6fce.wgs.ASCAT.gene_level.copy_number_variation.tsv	cab0dd5086bc8f2c457c5bbaca8f2d00	3442781	validated	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3L-02900	C3L-02900-31, C3L-02900-01	Blood Derived Normal, Primary Tumor	ascat_gene_level_cnv	CPT0218670006,CPT0219910002	8cccc2d7-1e3a-41df-8349-7510b3cbdf32	f701f323-9730-49f0-bbba-37a2f7566282.wgs.ASCAT.gene_level.copy_number_variation.tsv	e87e37da431f7fdf70ec66e6e7022f90	3482776
11aa9a1b-50ea-4915-9415-b74079c8cd4a	647dc7de-635a-4b69-9f85-b51590eb53fd.wgs.ASCAT.gene_level.copy_number_variation.tsv	25efb6d8ac34a515f810010cb50d748b	3441257	validated	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3L-04853	C3L-04853-01, C3L-04853-02, C3L-04853-31	Primary Tumor, Primary Tumor, Blood Derived Normal	ascat_gene_level_cnv	CPT0248590007,CPT0248630002	81c149e8-80c5-4f51-b1f5-29b6e1482cd5	18f7f8d9-4053-4641-a71f-339976df8933.wgs.ASCAT.gene_level.copy_number_variation.tsv	646a2087e24a676387defb853e04022a	3481177
11b1b60c-8b84-43ab-9900-71f0c3b20a29	CPTAC-3.19a53b7c-c6cd-4a59-a4b4-0a107fb84662.arriba.rna_fusion.bedpe	e412163babd373de0f5b1d1f02ffb3ed	3002	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3L-01311	C3L-01311-01	Primary Tumor	arriba_bedpe	CPT0077770006	9e8321d1-18d8-4030-8d59-1bc2d4bca4d0	51149381-cfa8-41d9-a147-72c9677a6cca.arriba.rna_fusion.bedpe	a048c0a18395c8635a8f61b37fd6d4b9	2645
11bb1416-a269-4efe-bb46-65e6c6335260	39719133-93be-4d44-b151-42942a4a29d0.rna_seq.augmented_star_gene_counts.tsv	9f55bdaac7f2fbd874c28e4bf1cf7e40	4233164	validated	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-00369	C3L-00369-01	Primary Tumor	star_count	CPT0006440006	6f66e88d-0c91-452f-a254-38af3e35660d	bc49a54f-9d3a-4237-bd7c-d854d2b537b9.rna_seq.star_gene_counts.tsv.gz	7c82c6b1f6ddb6ac95906981da89a4d0	418905
11c7e624-5a7d-4a10-a17e-44c6cf123c9c	635914b3-6cdc-415c-82f0-f88068626608.wgs.ASCAT.gene_level.copy_number_variation.tsv	6883031e7127ae42da1f667da2cd3fbc	3443481	validated	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-03072	C3N-03072-02, C3N-03072-01, C3N-03072-31	Primary Tumor, Primary Tumor, Blood Derived Normal	ascat_gene_level_cnv	CPT0209020007,CPT0209080002	e6735f58-c5b3-4bda-b1fd-4a4550e3e8de	2ea84372-de69-4941-a143-4dcad2117137.wgs.ASCAT.gene_level.copy_number_variation.tsv	2a08e1ca44ec2f163519b84dee95fdb4	3483486
11e07160-6ff4-4572-bdee-39a717cdc5f4	c90eb28f-fac3-4c6c-bebf-456d0fe6e248.rna_seq.augmented_star_gene_counts.tsv	3ec708ef1dcea9ce0df0b2ca41e8a496	4229929	validated	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-01287	C3L-01287-01	Primary Tumor	star_count	CPT0079400009	0df7d07d-67cd-4002-9b2b-771c5eb0d128	31254947-ee3c-44f5-84a0-3c1509f7c605.rna_seq.star_gene_counts.tsv.gz	8adc6e5b78cd3b0ecd0d0e11ecc0c6b4	416097
